ID_empleado;Nombre_empleado;Cargo;Planta;Turno;Sueldo_CLP
2753;Empleado_2753;Administrativo;Quellón;Tarde;1239945
2754;Empleado_2754;Administrativo;Hornopirén;Tarde;1884878
2755;Empleado_2755;Administrativo;Hornopirén;Tarde;1142235
2756;Empleado_2756;Operario;Puerto Montt;Mañana;1545443
2757;Empleado_2757;Técnico;Quellón;Mañana;1286231
2758;Empleado_2758;Administrativo;Chinquihue;Tarde;1835344
2759;Empleado_2759;Supervisor;Calbuco;Tarde;1644682
2760;Empleado_2760;Supervisor;Calbuco;Noche;691456
2761;Empleado_2761;Administrativo;Hornopirén;Noche;946642
2762;Empleado_2762;Supervisor;Chinquihue;Tarde;1730555
2763;Empleado_2763;Técnico;Puerto Montt;Mañana;796701
2764;Empleado_2764;Supervisor;Puerto Montt;Noche;616074
2765;Empleado_2765;Administrativo;Calbuco;Noche;1680080
2766;Empleado_2766;Técnico;Hornopirén;Noche;965039
2767;Empleado_2767;Supervisor;Calbuco;Tarde;1327197
2768;Empleado_2768;Operario;Quellón;Noche;815557
2769;Empleado_2769;Supervisor;Chinquihue;Noche;731815
2770;Empleado_2770;Técnico;Puerto Montt;Mañana;1458374
2771;Empleado_2771;Técnico;Chinquihue;Tarde;1497716
2772;Empleado_2772;Administrativo;Calbuco;Noche;1086434
2773;Empleado_2773;Administrativo;Quellón;Noche;1789611
2774;Empleado_2774;Supervisor;Puerto Montt;Tarde;1193422
2775;Empleado_2775;Supervisor;Hornopirén;Mañana;1016125
2776;Empleado_2776;Administrativo;Chinquihue;Noche;677991
2777;Empleado_2777;Técnico;Chinquihue;Tarde;1804597
2778;Empleado_2778;Técnico;Puerto Montt;Mañana;1217576
2779;Empleado_2779;Técnico;Quellón;Noche;1540097
2780;Empleado_2780;Operario;Puerto Montt;Tarde;1110175
2781;Empleado_2781;Supervisor;Calbuco;Tarde;1983586
2782;Empleado_2782;Supervisor;Hornopirén;Mañana;920590
2783;Empleado_2783;Administrativo;Puerto Montt;Noche;1247989
2784;Empleado_2784;Supervisor;Chinquihue;Noche;920289
2785;Empleado_2785;Técnico;Chinquihue;Noche;1448718
2786;Empleado_2786;Administrativo;Chinquihue;Mañana;686733
2787;Empleado_2787;Técnico;Puerto Montt;Tarde;1001821
2788;Empleado_2788;Operario;Calbuco;Tarde;969116
2789;Empleado_2789;Supervisor;Quellón;Tarde;1305526
2790;Empleado_2790;Administrativo;Puerto Montt;Mañana;1539360
2791;Empleado_2791;Técnico;Chinquihue;Tarde;1372792
2792;Empleado_2792;Técnico;Puerto Montt;Noche;1481724
2793;Empleado_2793;Operario;Puerto Montt;Mañana;885349
2794;Empleado_2794;Administrativo;Calbuco;Noche;1178198
2795;Empleado_2795;Operario;Chinquihue;Tarde;1367121
2796;Empleado_2796;Administrativo;Quellón;Tarde;760101
2797;Empleado_2797;Supervisor;Puerto Montt;Noche;979851
2798;Empleado_2798;Supervisor;Chinquihue;Noche;697981
2799;Empleado_2799;Supervisor;Calbuco;Mañana;1394969
2800;Empleado_2800;Administrativo;Hornopirén;Tarde;1149777
2801;Empleado_2801;Técnico;Quellón;Noche;1360467
2802;Empleado_2802;Supervisor;Puerto Montt;Tarde;1859366
2803;Empleado_2803;Operario;Hornopirén;Tarde;1189052
2804;Empleado_2804;Técnico;Hornopirén;Noche;1673869
2805;Empleado_2805;Administrativo;Chinquihue;Mañana;1842617
2806;Empleado_2806;Técnico;Hornopirén;Noche;1112632
2807;Empleado_2807;Técnico;Chinquihue;Mañana;1398683
2808;Empleado_2808;Técnico;Quellón;Tarde;692231
2809;Empleado_2809;Supervisor;Hornopirén;Mañana;1227714
2810;Empleado_2810;Supervisor;Calbuco;Noche;1314350
2811;Empleado_2811;Supervisor;Puerto Montt;Tarde;765541
2812;Empleado_2812;Operario;Puerto Montt;Tarde;1692804
2813;Empleado_2813;Supervisor;Puerto Montt;Mañana;817857
2814;Empleado_2814;Administrativo;Calbuco;Noche;1870494
2815;Empleado_2815;Técnico;Puerto Montt;Mañana;1670165
2816;Empleado_2816;Supervisor;Puerto Montt;Mañana;1328158
2817;Empleado_2817;Administrativo;Hornopirén;Tarde;1351711
2818;Empleado_2818;Supervisor;Hornopirén;Noche;1340537
2819;Empleado_2819;Técnico;Puerto Montt;Noche;672465
2820;Empleado_2820;Técnico;Chinquihue;Mañana;539197
2821;Empleado_2821;Supervisor;Puerto Montt;Noche;871026
2822;Empleado_2822;Técnico;Puerto Montt;Tarde;789729
2823;Empleado_2823;Supervisor;Quellón;Noche;1544190
2824;Empleado_2824;Operario;Chinquihue;Noche;899745
2825;Empleado_2825;Supervisor;Hornopirén;Noche;1947183
2826;Empleado_2826;Administrativo;Hornopirén;Noche;759458
2827;Empleado_2827;Técnico;Chinquihue;Tarde;1867047
2828;Empleado_2828;Administrativo;Quellón;Noche;883991
2829;Empleado_2829;Supervisor;Puerto Montt;Mañana;1477438
2830;Empleado_2830;Supervisor;Hornopirén;Tarde;1801884
2831;Empleado_2831;Supervisor;Chinquihue;Noche;704110
2832;Empleado_2832;Administrativo;Chinquihue;Mañana;1781090
2833;Empleado_2833;Supervisor;Calbuco;Tarde;966622
2834;Empleado_2834;Operario;Hornopirén;Mañana;869790
2835;Empleado_2835;Operario;Quellón;Mañana;776273
2836;Empleado_2836;Supervisor;Chinquihue;Noche;1169310
2837;Empleado_2837;Supervisor;Quellón;Tarde;739257
2838;Empleado_2838;Operario;Quellón;Tarde;627793
2839;Empleado_2839;Técnico;Hornopirén;Mañana;583145
2840;Empleado_2840;Administrativo;Calbuco;Noche;1368161
2841;Empleado_2841;Técnico;Chinquihue;Tarde;1875572
2842;Empleado_2842;Administrativo;Hornopirén;Tarde;1952483
2843;Empleado_2843;Técnico;Hornopirén;Tarde;1894435
2844;Empleado_2844;Técnico;Puerto Montt;Noche;603153
2845;Empleado_2845;Técnico;Hornopirén;Mañana;608851
2846;Empleado_2846;Técnico;Hornopirén;Tarde;1765617
2847;Empleado_2847;Técnico;Chinquihue;Mañana;1099868
2848;Empleado_2848;Técnico;Quellón;Mañana;1284113
2849;Empleado_2849;Operario;Hornopirén;Tarde;814598
2850;Empleado_2850;Administrativo;Quellón;Tarde;1779127
2851;Empleado_2851;Operario;Hornopirén;Mañana;1925734
2852;Empleado_2852;Supervisor;Calbuco;Tarde;929604
2853;Empleado_2853;Administrativo;Chinquihue;Tarde;1807387
2854;Empleado_2854;Supervisor;Calbuco;Noche;968804
2855;Empleado_2855;Supervisor;Quellón;Mañana;710146
2856;Empleado_2856;Supervisor;Hornopirén;Tarde;982736
2857;Empleado_2857;Supervisor;Quellón;Noche;1591420
2858;Empleado_2858;Administrativo;Quellón;Mañana;734481
2859;Empleado_2859;Técnico;Puerto Montt;Mañana;1999790
2860;Empleado_2860;Operario;Hornopirén;Tarde;1443598
2861;Empleado_2861;Operario;Chinquihue;Tarde;1376002
2862;Empleado_2862;Operario;Quellón;Mañana;1420376
2863;Empleado_2863;Administrativo;Hornopirén;Mañana;1317832
2864;Empleado_2864;Técnico;Hornopirén;Noche;1773771
2865;Empleado_2865;Administrativo;Chinquihue;Mañana;634023
2866;Empleado_2866;Administrativo;Calbuco;Noche;1543457
2867;Empleado_2867;Administrativo;Calbuco;Noche;1208099
2868;Empleado_2868;Supervisor;Hornopirén;Noche;1038023
2869;Empleado_2869;Administrativo;Calbuco;Tarde;949476
2870;Empleado_2870;Supervisor;Calbuco;Mañana;1927654
2871;Empleado_2871;Técnico;Hornopirén;Noche;1394730
2872;Empleado_2872;Supervisor;Quellón;Noche;1836779
2873;Empleado_2873;Operario;Puerto Montt;Tarde;1888997
2874;Empleado_2874;Operario;Chinquihue;Tarde;735017
2875;Empleado_2875;Supervisor;Puerto Montt;Mañana;1038498
2876;Empleado_2876;Operario;Chinquihue;Tarde;835167
2877;Empleado_2877;Operario;Calbuco;Mañana;1969469
2878;Empleado_2878;Administrativo;Puerto Montt;Tarde;694306
2879;Empleado_2879;Administrativo;Puerto Montt;Mañana;1972974
2880;Empleado_2880;Técnico;Chinquihue;Tarde;704185
2881;Empleado_2881;Supervisor;Puerto Montt;Mañana;1386123
2882;Empleado_2882;Operario;Puerto Montt;Noche;1037806
2883;Empleado_2883;Técnico;Calbuco;Tarde;1973974
2884;Empleado_2884;Supervisor;Quellón;Noche;1963476
2885;Empleado_2885;Administrativo;Quellón;Mañana;893931
2886;Empleado_2886;Técnico;Calbuco;Mañana;1770047
2887;Empleado_2887;Administrativo;Calbuco;Tarde;812816
2888;Empleado_2888;Supervisor;Hornopirén;Noche;1845406
2889;Empleado_2889;Administrativo;Calbuco;Mañana;694253
2890;Empleado_2890;Operario;Quellón;Tarde;1380735
2891;Empleado_2891;Técnico;Quellón;Noche;717975
2892;Empleado_2892;Operario;Calbuco;Mañana;959953
2893;Empleado_2893;Administrativo;Puerto Montt;Noche;727194
2894;Empleado_2894;Operario;Quellón;Noche;1608278
2895;Empleado_2895;Administrativo;Calbuco;Mañana;1238964
2896;Empleado_2896;Administrativo;Hornopirén;Tarde;1186201
2897;Empleado_2897;Operario;Puerto Montt;Tarde;1327168
2898;Empleado_2898;Técnico;Puerto Montt;Tarde;1164229
2899;Empleado_2899;Administrativo;Chinquihue;Tarde;678333
2900;Empleado_2900;Supervisor;Calbuco;Mañana;893836
2901;Empleado_2901;Supervisor;Hornopirén;Tarde;1295534
2902;Empleado_2902;Supervisor;Chinquihue;Noche;1093701
2903;Empleado_2903;Supervisor;Hornopirén;Tarde;1828882
2904;Empleado_2904;Operario;Chinquihue;Tarde;1756484
2905;Empleado_2905;Técnico;Quellón;Tarde;626423
2906;Empleado_2906;Operario;Quellón;Mañana;919709
2907;Empleado_2907;Operario;Chinquihue;Tarde;1824880
2908;Empleado_2908;Supervisor;Hornopirén;Mañana;968265
2909;Empleado_2909;Administrativo;Chinquihue;Noche;1661115
2910;Empleado_2910;Técnico;Puerto Montt;Tarde;1561084
2911;Empleado_2911;Técnico;Quellón;Mañana;1544670
2912;Empleado_2912;Administrativo;Quellón;Tarde;741946
2913;Empleado_2913;Administrativo;Puerto Montt;Mañana;1303546
2914;Empleado_2914;Operario;Hornopirén;Tarde;1013011
2915;Empleado_2915;Operario;Calbuco;Noche;1865112
2916;Empleado_2916;Técnico;Puerto Montt;Tarde;568537
2917;Empleado_2917;Operario;Hornopirén;Noche;1711592
2918;Empleado_2918;Supervisor;Chinquihue;Tarde;1216158
2919;Empleado_2919;Supervisor;Quellón;Mañana;654900
2920;Empleado_2920;Administrativo;Puerto Montt;Tarde;1534411
2921;Empleado_2921;Técnico;Calbuco;Mañana;1497512
2922;Empleado_2922;Administrativo;Puerto Montt;Mañana;1353557
2923;Empleado_2923;Supervisor;Chinquihue;Tarde;1464021
2924;Empleado_2924;Supervisor;Puerto Montt;Noche;624919
2925;Empleado_2925;Operario;Quellón;Noche;1404102
2926;Empleado_2926;Supervisor;Calbuco;Tarde;1432752
2927;Empleado_2927;Técnico;Puerto Montt;Tarde;1818417
2928;Empleado_2928;Supervisor;Calbuco;Tarde;1752829
2929;Empleado_2929;Operario;Puerto Montt;Tarde;1966598
2930;Empleado_2930;Técnico;Hornopirén;Noche;1810895
2931;Empleado_2931;Operario;Hornopirén;Mañana;1619671
2932;Empleado_2932;Supervisor;Quellón;Mañana;1057373
2933;Empleado_2933;Administrativo;Calbuco;Mañana;1371174
2934;Empleado_2934;Técnico;Puerto Montt;Mañana;978265
2935;Empleado_2935;Supervisor;Hornopirén;Noche;1575208
2936;Empleado_2936;Técnico;Chinquihue;Noche;1109764
2937;Empleado_2937;Supervisor;Puerto Montt;Noche;1961315
2938;Empleado_2938;Operario;Calbuco;Mañana;1959343
2939;Empleado_2939;Supervisor;Quellón;Mañana;1509332
2940;Empleado_2940;Técnico;Hornopirén;Tarde;1181856
2941;Empleado_2941;Administrativo;Quellón;Mañana;1522971
2942;Empleado_2942;Administrativo;Chinquihue;Tarde;1388183
2943;Empleado_2943;Supervisor;Puerto Montt;Mañana;1950610
2944;Empleado_2944;Técnico;Puerto Montt;Noche;1536108
2945;Empleado_2945;Administrativo;Quellón;Mañana;1504908
2946;Empleado_2946;Administrativo;Quellón;Mañana;1024735
2947;Empleado_2947;Operario;Hornopirén;Mañana;1456861
2948;Empleado_2948;Administrativo;Quellón;Tarde;1226562
2949;Empleado_2949;Operario;Quellón;Noche;1184905
2950;Empleado_2950;Operario;Quellón;Mañana;1134884
2951;Empleado_2951;Administrativo;Puerto Montt;Mañana;1725314
2952;Empleado_2952;Administrativo;Chinquihue;Noche;1356036
2953;Empleado_2953;Administrativo;Hornopirén;Mañana;731505
2954;Empleado_2954;Supervisor;Calbuco;Tarde;1321728
2955;Empleado_2955;Técnico;Chinquihue;Tarde;1094418
2956;Empleado_2956;Supervisor;Calbuco;Tarde;1694119
2957;Empleado_2957;Supervisor;Chinquihue;Mañana;851853
2958;Empleado_2958;Supervisor;Quellón;Tarde;1446896
2959;Empleado_2959;Operario;Quellón;Noche;1142551
2960;Empleado_2960;Supervisor;Quellón;Tarde;1390687
2961;Empleado_2961;Administrativo;Puerto Montt;Mañana;1235071
2962;Empleado_2962;Operario;Calbuco;Noche;600997
2963;Empleado_2963;Supervisor;Quellón;Tarde;1746473
2964;Empleado_2964;Técnico;Puerto Montt;Tarde;1653272
2965;Empleado_2965;Administrativo;Puerto Montt;Noche;1273421
2966;Empleado_2966;Operario;Hornopirén;Noche;639640
2967;Empleado_2967;Técnico;Puerto Montt;Mañana;1949406
2968;Empleado_2968;Operario;Puerto Montt;Noche;1451909
2969;Empleado_2969;Operario;Quellón;Tarde;1401695
2970;Empleado_2970;Técnico;Hornopirén;Tarde;906247
2971;Empleado_2971;Operario;Hornopirén;Noche;1369025
2972;Empleado_2972;Administrativo;Quellón;Noche;694313
2973;Empleado_2973;Operario;Calbuco;Mañana;1462410
2974;Empleado_2974;Administrativo;Quellón;Mañana;1508728
2975;Empleado_2975;Operario;Quellón;Mañana;1550509
2976;Empleado_2976;Supervisor;Puerto Montt;Tarde;1754358
2977;Empleado_2977;Administrativo;Hornopirén;Tarde;1620450
2978;Empleado_2978;Operario;Calbuco;Mañana;1244836
2979;Empleado_2979;Administrativo;Chinquihue;Tarde;1805864
2980;Empleado_2980;Operario;Chinquihue;Mañana;1483554
2981;Empleado_2981;Técnico;Chinquihue;Noche;1358707
2982;Empleado_2982;Administrativo;Calbuco;Noche;1213272
2983;Empleado_2983;Técnico;Chinquihue;Tarde;1538766
2984;Empleado_2984;Operario;Chinquihue;Noche;1653344
2985;Empleado_2985;Operario;Calbuco;Tarde;1402526
2986;Empleado_2986;Supervisor;Puerto Montt;Mañana;736524
2987;Empleado_2987;Administrativo;Puerto Montt;Noche;578404
2988;Empleado_2988;Técnico;Calbuco;Noche;696203
2989;Empleado_2989;Administrativo;Puerto Montt;Mañana;968536
2990;Empleado_2990;Operario;Hornopirén;Mañana;1247052
2991;Empleado_2991;Técnico;Puerto Montt;Noche;1192269
2992;Empleado_2992;Administrativo;Quellón;Mañana;968602
2993;Empleado_2993;Operario;Puerto Montt;Noche;1257992
2994;Empleado_2994;Operario;Chinquihue;Mañana;1153564
2995;Empleado_2995;Administrativo;Puerto Montt;Tarde;906262
2996;Empleado_2996;Administrativo;Quellón;Mañana;1896628
2997;Empleado_2997;Operario;Hornopirén;Noche;1777344
2998;Empleado_2998;Administrativo;Calbuco;Tarde;1485762
2999;Empleado_2999;Administrativo;Hornopirén;Noche;1564064
3000;Empleado_3000;Supervisor;Puerto Montt;Mañana;1639590
